,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.8397676944732666,0.24716787040233612,1.7704486846923828,0.41588786244392395
1,1.7010794878005981,0.33522140979766846,1.6551231145858765,0.4065420627593994
2,1.5727702379226685,0.39083418250083923,1.5500786304473877,0.38317757844924927
3,1.4477853775024414,0.4253346920013428,1.3962687253952026,0.4392523467540741
4,1.3099114894866943,0.4443872272968292,1.1612588167190552,0.47663551568984985
5,1.1795488595962524,0.4711637496948242,1.0731966495513916,0.514018714427948
6,1.11319899559021,0.5133882761001587,1.0241854190826416,0.5420560836791992
7,1.0636924505233765,0.5391349196434021,1.1303502321243286,0.4532710313796997
8,1.1032322645187378,0.5056642889976501,1.158666968345642,0.46261683106422424
9,1.006806492805481,0.5514932870864868,1.0009201765060425,0.5420560836791992
10,1.004109263420105,0.5700308680534363,0.9926183223724365,0.5700934529304504
11,0.985281229019165,0.5612770318984985,1.1291629076004028,0.46261683106422424
12,1.028535008430481,0.5478887557983398,0.9341164827346802,0.5700934529304504
13,0.9504613876342773,0.5756951570510864,0.989178478717804,0.5467289686203003
14,0.877909779548645,0.6014418005943298,0.875917375087738,0.5607476830482483
15,0.8902862071990967,0.6148300766944885,1.031697392463684,0.5
16,0.9464518427848816,0.572605550289154,1.008074164390564,0.514018714427948
17,0.8813927173614502,0.5983521938323975,0.9000527262687683,0.5560747385025024
18,0.8261971473693848,0.6215242147445679,0.8896684050559998,0.5420560836791992
19,0.790923535823822,0.6302780508995056,0.9102218747138977,0.5607476830482483
20,0.8328617811203003,0.606076180934906,0.946952760219574,0.5607476830482483
21,0.829664945602417,0.602471649646759,0.9477713108062744,0.5794392228126526
22,0.7449745535850525,0.6421215534210205,0.8574010729789734,0.5607476830482483
23,0.6837309002876282,0.6627188324928284,1.2174668312072754,0.514018714427948
24,0.7712807059288025,0.6287332773208618,0.9166253209114075,0.5700934529304504
25,0.6317735314369202,0.6802265644073486,1.0046696662902832,0.5327102541923523
26,0.6157037019729614,0.6920700073242188,0.9139367938041687,0.5841121673583984
27,0.6346742510795593,0.6925849914550781,1.0809783935546875,0.5560747385025024
28,0.6548824310302734,0.6740473508834839,0.944562554359436,0.5934579372406006
