,loss,reconstruction_loss,vqvae_loss,style_loss
0,2.74353289604187,0.999396562576294,0.015025056898593903,1.383288860321045
1,2.7599310874938965,1.0051805973052979,0.03141018748283386,1.3786720037460327
2,2.7666375637054443,1.000640630722046,0.04858066141605377,1.3739330768585205
3,2.7874484062194824,0.9934735298156738,0.08274926245212555,1.3689802885055542
4,5.015531063079834,0.8593146800994873,2.4473726749420166,1.367074966430664
5,4.0624847412109375,0.7792445421218872,1.5750880241394043,1.3665218353271484
6,3.2657556533813477,0.7256592512130737,0.8315886855125427,1.366805911064148
7,3.017751693725586,0.7110369205474854,0.5958948135375977,1.3686566352844238
8,3.15724778175354,0.7455288171768188,0.7001342177391052,1.3692681789398193
9,3.790177345275879,0.701505184173584,1.3757193088531494,1.3703619241714478
10,6.980812072753906,0.650383472442627,4.619892597198486,1.3684282302856445
11,9.53898811340332,0.7106101512908936,7.118807792663574,1.3676568269729614
12,7.145318984985352,0.770865261554718,4.652307033538818,1.3777155876159668
13,5.7986626625061035,0.8652327656745911,3.2114481925964355,1.377585530281067
14,5.012720108032227,0.7348472476005554,2.559206962585449,1.3749326467514038
15,13.65809440612793,0.6016096472740173,11.33340835571289,1.3784594535827637
16,47.121742248535156,0.6121138334274292,44.78776931762695,1.3774865865707397
17,39.22731018066406,0.6019735336303711,36.90459442138672,1.3765958547592163
18,27.05012321472168,0.5859594345092773,24.741636276245117,1.3780158758163452
19,15.03708553314209,0.5595871806144714,12.751307487487793,1.3809528350830078
20,9.99081039428711,0.5414934158325195,7.721894264221191,1.3819388151168823
21,7.522064685821533,0.5252652764320374,5.268524169921875,1.382619857788086
22,6.113140106201172,0.5064476728439331,3.8847837448120117,1.3775265216827393
23,5.158579349517822,0.49091246724128723,2.9426612854003906,1.3800044059753418
24,4.443136692047119,0.4744957387447357,2.242851972579956,1.3806307315826416
25,3.8731234073638916,0.45448166131973267,1.6921467781066895,1.3811955451965332
26,3.5801708698272705,0.4385550022125244,1.415786862373352,1.3806630373001099
27,3.339799165725708,0.4261716306209564,1.189516305923462,1.379288911819458
28,3.202057123184204,0.41191697120666504,1.0666645765304565,1.378780484199524
29,2.9786641597747803,0.4004836678504944,0.856569230556488,1.3772889375686646
30,2.8478686809539795,0.393411248922348,0.735051155090332,1.3755251169204712
31,2.776341199874878,0.38802552223205566,0.6699962019920349,1.3746554851531982
32,2.7169992923736572,0.3781615197658539,0.6225231885910034,1.373051643371582
33,2.6659963130950928,0.37195026874542236,0.5781123042106628,1.3727470636367798
34,2.6483707427978516,0.3634132146835327,0.5683889985084534,1.373254418373108
35,2.5868961811065674,0.3600441515445709,0.5082932710647583,1.3748466968536377
36,2.5134592056274414,0.3558848798274994,0.444097638130188,1.370781660079956
37,2.4551241397857666,0.3500061631202698,0.391961008310318,1.370525598526001
38,2.426455020904541,0.34724751114845276,0.3655054569244385,1.3709614276885986
39,2.4056379795074463,0.34512898325920105,0.348015695810318,1.3699942827224731
40,2.3653125762939453,0.3410845398902893,0.31149810552597046,1.3701839447021484
41,2.3472230434417725,0.33940088748931885,0.2951185703277588,1.3701627254486084
42,2.3357603549957275,0.338067889213562,0.286701500415802,1.3687925338745117
43,2.323125123977661,0.336504191160202,0.2764562964439392,1.3681321144104004
44,2.328005790710449,0.3323187232017517,0.2861110270023346,1.3676611185073853
45,2.301241159439087,0.33168622851371765,0.2606223225593567,1.3671458959579468
46,2.294039249420166,0.32797276973724365,0.25811147689819336,1.3663636445999146
47,2.28271746635437,0.32665368914604187,0.24771471321582794,1.3666788339614868
48,2.307102680206299,0.3249365985393524,0.2734273076057434,1.3669906854629517
49,2.2862472534179688,0.3248957395553589,0.25089120864868164,1.3683680295944214
