,loss,reconstruction_loss,vqvae_loss,style_loss
0,2.041416645050049,0.9982884526252747,0.004856310319155455,1.3843631744384766
1,2.20281720161438,0.9831526279449463,0.18365441262722015,1.3813469409942627
2,2.1883113384246826,0.8622673153877258,0.2934313118457794,1.3768173456192017
3,3.9741013050079346,0.7488515377044678,2.1936607360839844,1.3754509687423706
4,4.685893535614014,0.8097689747810364,2.8449177742004395,1.3749423027038574
5,8.816608428955078,0.8746038675308228,6.912100791931152,1.3732056617736816
6,4.635135173797607,0.9299447536468506,2.6753571033477783,1.3731106519699097
7,2.7453691959381104,0.9326537251472473,0.7853254675865173,1.3698527812957764
8,2.6091110706329346,0.9306257963180542,0.6535214781761169,1.366618275642395
9,2.5773088932037354,0.9357576966285706,0.6195395588874817,1.3626822233200073
10,2.51108717918396,0.9371740221977234,0.554213285446167,1.3595991134643555
11,2.564371347427368,0.938670814037323,0.6073552966117859,1.3577938079833984
12,2.49540114402771,0.9383830428123474,0.5408275127410889,1.3549208641052246
13,3.2002995014190674,0.9239686727523804,1.2603904008865356,1.3545864820480347
14,3.786132335662842,0.9290798306465149,1.8425880670547485,1.3526188135147095
15,2.7263951301574707,0.9468188285827637,0.766933798789978,1.3501896858215332
16,3.995426654815674,0.9008930325508118,2.0808441638946533,1.3515859842300415
17,5.418268203735352,0.8515899777412415,3.5497937202453613,1.3558459281921387
18,5.989443778991699,0.8239466547966003,4.143588066101074,1.3625441789627075
19,6.435041904449463,0.805073082447052,4.598533630371094,1.3752461671829224
20,3.8428211212158203,0.7602890133857727,2.031320333480835,1.4016169309616089
21,2.9938178062438965,0.6809237599372864,1.2603399753570557,1.4034050703048706
22,2.966054677963257,0.5957720279693604,1.3192633390426636,1.4013593196868896
23,2.987475633621216,0.5048666000366211,1.4325833320617676,1.4000332355499268
24,2.760068416595459,0.4622412919998169,1.2466175556182861,1.4016133546829224
25,2.7026002407073975,0.44166484475135803,1.2117547988891602,1.398906946182251
26,2.5947930812835693,0.42267662286758423,1.1249024868011475,1.3962851762771606
27,2.477739095687866,0.4120137095451355,1.021544098854065,1.3922417163848877
28,2.412208318710327,0.40371042490005493,0.9646948575973511,1.391737461090088
29,2.332634925842285,0.39428484439849854,0.8951157331466675,1.3909786939620972
30,2.1941089630126953,0.3851509094238281,0.7690809965133667,1.3865025043487549
31,2.1067745685577393,0.3804936707019806,0.6878301501274109,1.3846012353897095
32,2.1108131408691406,0.3762396574020386,0.697291374206543,1.3830429315567017
33,2.0980443954467773,0.37334081530570984,0.6879653930664062,1.3823174238204956
34,2.050236940383911,0.3695831000804901,0.643750011920929,1.3825383186340332
35,1.9797195196151733,0.3670571744441986,0.5774356722831726,1.3803021907806396
36,1.9222413301467896,0.3589264452457428,0.5293665528297424,1.3785974979400635
37,1.8836411237716675,0.35592788457870483,0.493887335062027,1.378434181213379
38,1.8630415201187134,0.35275939106941223,0.47739410400390625,1.377184510231018
39,1.8594410419464111,0.3596087098121643,0.46701517701148987,1.3770899772644043
40,1.8426605463027954,0.35201936960220337,0.45752546191215515,1.3774874210357666
41,1.8681613206863403,0.3452286720275879,0.4893285036087036,1.3781388998031616
42,1.8776776790618896,0.34354788064956665,0.5004305839538574,1.3782659769058228
43,1.8567686080932617,0.34148144721984863,0.4805946350097656,1.3795901536941528
