,loss,reconstruction_loss,vqvae_loss
0,0.9986053109169006,0.9971836805343628,0.0014218910364434123
1,0.9989256858825684,0.9988383054733276,8.726154919713736e-05
2,1.0027878284454346,1.0024141073226929,0.0003737166116479784
3,1.126599907875061,0.9950238466262817,0.13157601654529572
4,3.119964838027954,0.9545098543167114,2.165454387664795
5,13.098299026489258,0.7159104347229004,12.382389068603516
6,8.510185241699219,0.5003703236579895,8.00981330871582
7,6.1832990646362305,0.42211946845054626,5.761180400848389
8,3.7130141258239746,0.3778430223464966,3.3351705074310303
9,2.9183404445648193,0.36023956537246704,2.558101177215576
10,1.9031792879104614,0.3464343547821045,1.556744933128357
11,1.4637434482574463,0.33519449830055237,1.1285488605499268
12,1.1952745914459229,0.3157593607902527,0.8795151710510254
13,1.0510748624801636,0.30029913783073425,0.7507758736610413
14,0.9804254174232483,0.2918296754360199,0.6885958909988403
15,0.9368159174919128,0.2874027192592621,0.6494130492210388
16,0.9199959635734558,0.286114901304245,0.6338809728622437
17,0.9162200093269348,0.2839507758617401,0.6322694420814514
18,0.8950088620185852,0.2827858030796051,0.612223207950592
19,0.8560758829116821,0.27660277485847473,0.5794728398323059
20,0.7683794498443604,0.26784220337867737,0.500537097454071
21,0.6751903891563416,0.25725406408309937,0.41793638467788696
22,0.6199976801872253,0.2492120862007141,0.3707856237888336
23,0.598881721496582,0.24577198922634125,0.35310983657836914
24,0.5829383730888367,0.2419155389070511,0.34102287888526917
25,0.5690432786941528,0.23946669697761536,0.3295764625072479
26,0.5623252987861633,0.23829929530620575,0.324025958776474
27,0.5546738505363464,0.23821182548999786,0.31646206974983215
28,0.5475241541862488,0.2368955910205841,0.3106286823749542
29,0.5423502326011658,0.2356647104024887,0.30668550729751587
30,0.5378238558769226,0.23400019109249115,0.30382370948791504
31,0.5360140800476074,0.23413312435150146,0.30188101530075073
32,0.5348687171936035,0.23244693875312805,0.3024217486381531
33,0.5327146649360657,0.23203858733177185,0.30067604780197144
34,0.5393401980400085,0.23148171603679657,0.3078584372997284
35,0.5341714024543762,0.2311933934688568,0.3029780089855194
36,0.5385699272155762,0.22972768545150757,0.3088422119617462
37,0.536222517490387,0.22907564043998718,0.30714690685272217
38,0.5316425561904907,0.2282092273235321,0.3034333288669586
39,0.5357796549797058,0.22864100337028503,0.30713868141174316
40,0.5359078049659729,0.2278791218996048,0.3080287575721741
41,0.5370376706123352,0.2266698181629181,0.3103678822517395
42,0.5463227033615112,0.22618547081947327,0.32013723254203796
43,0.5552550554275513,0.22506706416606903,0.33018800616264343
44,0.5604636073112488,0.22611089050769806,0.33435288071632385
45,0.5614269971847534,0.22442184388637543,0.33700504899024963
46,0.5559601783752441,0.22498352825641632,0.33097654581069946
47,0.5611207485198975,0.22285853326320648,0.33826231956481934
48,0.5600599050521851,0.22244738042354584,0.3376125395298004
49,0.5618578791618347,0.22121159732341766,0.34064626693725586
