,loss,reconstruction_loss,vqvae_loss
0,1.012751579284668,1.0115338563919067,0.0012176585150882602
1,0.9987460970878601,0.9985906481742859,0.00015539427113253623
2,1.007179856300354,0.9958493113517761,0.011330531910061836
3,1.5601825714111328,0.9766014814376831,0.5835810899734497
4,1.1108390092849731,0.971825122833252,0.13901422917842865
5,1.0937646627426147,0.970042884349823,0.123721644282341
6,1.174878478050232,0.9686997532844543,0.20617897808551788
7,1.3233510255813599,0.9701809287071228,0.35317015647888184
8,1.5349913835525513,0.9645572900772095,0.5704339742660522
9,1.6235390901565552,0.9595875144004822,0.6639512777328491
10,1.2740709781646729,0.9493086338043213,0.3247625529766083
11,1.2797746658325195,0.948912501335144,0.33086228370666504
12,1.0939726829528809,0.9452855587005615,0.14868715405464172
13,1.0571341514587402,0.9407796859741211,0.11635437607765198
14,1.1104166507720947,0.9397513270378113,0.17066536843776703
15,1.1507670879364014,0.9405212998390198,0.21024572849273682
16,1.0706846714019775,0.9348143935203552,0.135870561003685
17,1.1302807331085205,0.9392436742782593,0.19103728234767914
18,1.9586480855941772,0.9052898287773132,1.053358554840088
19,1.2487369775772095,0.6716077327728271,0.5771291255950928
20,1.0684874057769775,0.5663338303565979,0.5021535158157349
21,0.8264593482017517,0.32321667671203613,0.503242552280426
22,0.6513580679893494,0.27730002999305725,0.3740580081939697
23,0.6040661931037903,0.26230940222740173,0.34175682067871094
24,0.603276789188385,0.25463515520095825,0.34864163398742676
25,0.5758220553398132,0.24645259976387024,0.3293693959712982
26,0.49504590034484863,0.23320285975933075,0.2618430554866791
27,0.4419965445995331,0.22225205600261688,0.2197445034980774
28,0.41336962580680847,0.21389640867710114,0.19947323203086853
29,0.3985079228878021,0.2068338543176651,0.19167403876781464
30,0.3903438150882721,0.2061728537082672,0.18417100608348846
31,0.38540661334991455,0.20278096199035645,0.18262553215026855
32,0.38221248984336853,0.19990995526313782,0.18230248987674713
33,0.37017983198165894,0.1982499659061432,0.17192989587783813
34,0.3728736639022827,0.19668206572532654,0.17619161307811737
35,0.3733161389827728,0.1953423023223877,0.17797376215457916
36,0.37481945753097534,0.1932140737771988,0.18160533905029297
