,loss,reconstruction_loss,vqvae_loss
0,1.0631879568099976,1.0008654594421387,0.06232249364256859
1,2.0663857460021973,0.95710688829422,1.1092785596847534
2,2.5000455379486084,0.8534560203552246,1.646589756011963
3,3.31087589263916,0.7336414456367493,2.5772345066070557
4,2.9584851264953613,0.6548373103141785,2.303647994995117
5,7.214148044586182,0.47747230529785156,6.736678123474121
6,5.015220642089844,0.4208505153656006,4.594370365142822
7,5.111765384674072,0.411648154258728,4.700118064880371
8,5.34528923034668,0.40131881833076477,4.943970203399658
9,7.425734996795654,0.39588063955307007,7.029853820800781
10,8.431817054748535,0.39487800002098083,8.036937713623047
11,8.627518653869629,0.39535900950431824,8.232159614562988
12,8.18282413482666,0.38706278800964355,7.79576301574707
13,7.580133438110352,0.38447141647338867,7.195662021636963
14,6.886448860168457,0.3797021210193634,6.506747245788574
15,6.564661979675293,0.3781135082244873,6.186549186706543
16,5.977139472961426,0.37867939472198486,5.5984601974487305
17,5.412326812744141,0.37666550278663635,5.035660743713379
18,4.909650802612305,0.3723524212837219,4.53729772567749
19,4.484103679656982,0.3685995638370514,4.115504264831543
20,4.089155197143555,0.3618399500846863,3.72731614112854
21,3.738715648651123,0.36007988452911377,3.3786346912384033
22,3.4543371200561523,0.35303449630737305,3.1013031005859375
23,3.2563369274139404,0.3468894958496094,2.909447193145752
24,3.184626817703247,0.3443487286567688,2.840278148651123
25,2.763744354248047,0.34070348739624023,2.4230411052703857
26,2.399366617202759,0.33922702074050903,2.0601398944854736
27,2.4027957916259766,0.3360920250415802,2.0667037963867188
28,2.3970794677734375,0.3326769769191742,2.0644030570983887
29,2.3867690563201904,0.3319178819656372,2.0548512935638428
30,2.3862662315368652,0.32660430669784546,2.059662103652954
31,2.322885274887085,0.32639196515083313,1.9964927434921265
32,2.329561710357666,0.323310911655426,2.006251573562622
33,2.2536232471466064,0.32012277841567993,1.93350088596344
34,2.2627296447753906,0.31793150305747986,1.9447981119155884
35,2.217461109161377,0.31532925367355347,1.9021316766738892
36,2.194873332977295,0.31366032361984253,1.8812135457992554
37,2.1269915103912354,0.31341663002967834,1.8135745525360107
38,2.13720703125,0.31022828817367554,1.8269789218902588
39,2.134782075881958,0.30795738101005554,1.82682466506958
40,2.081336259841919,0.30667442083358765,1.7746617794036865
41,2.0472323894500732,0.3042171001434326,1.7430155277252197
42,1.970136046409607,0.302812397480011,1.6673239469528198
43,1.9602351188659668,0.299914687871933,1.660320520401001
44,2.0217533111572266,0.3022337555885315,1.7195191383361816
45,1.8230226039886475,0.30479738116264343,1.5182244777679443
46,1.8176313638687134,0.2974732518196106,1.520157814025879
47,1.797478199005127,0.2965262532234192,1.5009515285491943
48,1.7677031755447388,0.2955782115459442,1.4721248149871826
49,1.7546935081481934,0.2932996153831482,1.4613938331604004
