,loss,reconstruction_loss,vqvae_loss
0,1.0051345825195312,1.0031405687332153,0.001994065474718809
1,1.144879937171936,0.9469518661499023,0.19792811572551727
2,1.127548098564148,0.8328613638877869,0.29468706250190735
3,1.0202357769012451,0.7383831739425659,0.2818525731563568
4,1.0133942365646362,0.6548634767532349,0.3585306704044342
5,1.0280227661132812,0.6405962705612183,0.3874264061450958
6,0.9428765177726746,0.6333279013633728,0.30954867601394653
7,0.9308489561080933,0.6053230166435242,0.3255259394645691
8,1.1208616495132446,0.4595261812210083,0.6613354086875916
9,0.9874936938285828,0.35854774713516235,0.6289458870887756
10,0.8939459919929504,0.3241753578186035,0.5697706341743469
11,0.8329519033432007,0.3026936650276184,0.5302581191062927
12,0.781596839427948,0.2918657064437866,0.4897310137748718
13,0.7338265180587769,0.28186851739883423,0.4519580602645874
14,0.6675366163253784,0.27253520488739014,0.39500144124031067
15,0.638012707233429,0.2658228874206543,0.3721897304058075
16,0.6074665784835815,0.2614912986755371,0.3459753394126892
17,0.5852949619293213,0.25719717144966125,0.3280976116657257
18,0.5692982077598572,0.25357353687286377,0.3157246708869934
19,0.550256073474884,0.2505103349685669,0.29974567890167236
20,0.5419857501983643,0.24683424830436707,0.2951515018939972
21,0.52144455909729,0.2433607578277588,0.2780839204788208
22,0.5103606581687927,0.24093368649482727,0.26942697167396545
23,0.49897512793540955,0.2376038134098053,0.2613712251186371
24,0.4916011393070221,0.23496699333190918,0.2566341459751129
25,0.4844391644001007,0.2332247644662857,0.2512144148349762
26,0.4809885621070862,0.2311541736125946,0.24983438849449158
27,0.4740133583545685,0.22930286824703217,0.2447105050086975
28,0.47247767448425293,0.2280675172805786,0.24441011250019073
29,0.4656020402908325,0.22715851664543152,0.23844361305236816
30,0.46209433674812317,0.22651109099388123,0.23558329045772552
31,0.4552077651023865,0.22377823293209076,0.2314295470714569
32,0.4538467228412628,0.2230515331029892,0.23079515993595123
33,0.4557569622993469,0.22412927448749542,0.23162753880023956
34,0.45020341873168945,0.2220231294631958,0.22818027436733246
35,0.4478338062763214,0.2203928381204605,0.2274409383535385
36,0.44915705919265747,0.220201775431633,0.22895532846450806
37,0.4475410282611847,0.21927224099636078,0.22826871275901794
38,0.4454989433288574,0.21881581842899323,0.22668308019638062
39,0.44467130303382874,0.2175358235836029,0.22713544964790344
40,0.4471648335456848,0.2170988768339157,0.2300659716129303
41,0.4520803987979889,0.2166684865951538,0.23541195690631866
42,0.4379754364490509,0.21652424335479736,0.22145120799541473
43,0.4405539631843567,0.21622087061405182,0.22433309257030487
44,0.44294899702072144,0.21464590728282928,0.22830305993556976
45,0.44433313608169556,0.21412627398967743,0.2302069067955017
