,loss,reconstruction_loss,vqvae_loss
0,1.3419418334960938,0.9554608464241028,0.38648107647895813
1,11.669061660766602,0.7995123863220215,10.869549751281738
2,10.118403434753418,0.7685428857803345,9.349861145019531
3,11.704907417297363,0.7354729771614075,10.969432830810547
4,7.590928077697754,0.7092864513397217,6.881641864776611
5,4.374808311462402,0.6815397143363953,3.6932690143585205
6,2.1600534915924072,0.6572715640068054,1.5027813911437988
7,1.4491634368896484,0.6432759761810303,0.8058874011039734
8,1.3004226684570312,0.6251395344734192,0.6752832531929016
9,1.5165306329727173,0.506436288356781,1.0100942850112915
10,1.5288755893707275,0.3811277449131012,1.1477477550506592
11,1.2391607761383057,0.3372340202331543,0.9019266963005066
12,1.0758925676345825,0.31204554438591003,0.7638468742370605
13,1.013545036315918,0.2977960407733917,0.71574866771698
14,0.9522470235824585,0.2840716242790222,0.6681753993034363
15,0.8880591988563538,0.2709936499595642,0.6170656681060791
16,0.8189436197280884,0.2587796449661255,0.5601639151573181
17,0.7461217045783997,0.24900759756565094,0.49711406230926514
18,0.6919767260551453,0.24146680533885956,0.45050981640815735
19,0.6428229212760925,0.23465371131896973,0.40816929936408997
20,0.60783851146698,0.2297012209892273,0.3781372606754303
21,0.5701196193695068,0.22295507788658142,0.3471645414829254
22,0.5448837876319885,0.21910469233989716,0.3257789611816406
23,0.526487410068512,0.21541181206703186,0.3110756278038025
24,0.5098896026611328,0.21267977356910706,0.297209769487381
25,0.5224109292030334,0.20834046602249146,0.314070463180542
26,0.5348091721534729,0.2057725191116333,0.3290367126464844
27,0.5252275466918945,0.2022887021303177,0.32293879985809326
28,0.5035006999969482,0.19997698068618774,0.3035237193107605
29,0.48902255296707153,0.19572360813617706,0.2932988405227661
30,0.47537651658058167,0.19242966175079346,0.2829468846321106
31,0.4708085060119629,0.1911555528640747,0.2796529233455658
32,0.46995943784713745,0.18720966577529907,0.282749742269516
33,0.46049562096595764,0.18464089930057526,0.2758546769618988
34,0.4514555335044861,0.1812467724084854,0.2702086567878723
35,0.44131240248680115,0.17905858159065247,0.2622537910938263
36,0.4386851489543915,0.17725618183612823,0.26142898201942444
37,0.43658447265625,0.17600515484809875,0.26057931780815125
38,0.43238621950149536,0.1745087057352066,0.25787749886512756
39,0.4259045124053955,0.17333050072193146,0.2525739371776581
40,0.42304590344429016,0.17219342291355133,0.2508525848388672
41,0.4243726134300232,0.1714729219675064,0.25289973616600037
42,0.4189075231552124,0.1707860678434372,0.2481214553117752
43,0.4173264503479004,0.17007315158843994,0.24725335836410522
44,0.41663986444473267,0.1689992994070053,0.2476404458284378
45,0.41412481665611267,0.16872520744800568,0.2453995794057846
46,0.41387298703193665,0.16793331503868103,0.24593961238861084
47,0.41280579566955566,0.16839024424552917,0.24441568553447723
48,0.4107837677001953,0.1677369475364685,0.243046835064888
49,0.4113052189350128,0.1673378348350525,0.24396741390228271
