,loss,reconstruction_loss,vqvae_loss
0,1.2496989965438843,0.9805442094802856,0.26915469765663147
1,5.598482608795166,0.8730273246765137,4.725455284118652
2,5.031436920166016,0.8389536738395691,4.192483425140381
3,3.9580953121185303,0.7846613526344299,3.173433780670166
4,6.680436611175537,0.7364799976348877,5.94395637512207
5,14.116137504577637,0.5991894602775574,13.516947746276855
6,10.95577335357666,0.4996384382247925,10.456133842468262
7,10.366063117980957,0.4799698293209076,9.886096000671387
8,7.07716178894043,0.4076671600341797,6.669496536254883
9,6.4398603439331055,0.39490336179733276,6.044955730438232
10,5.790436744689941,0.3744148313999176,5.416023254394531
11,4.317505836486816,0.35527941584587097,3.962226629257202
12,3.5537610054016113,0.34318259358406067,3.2105796337127686
13,2.933784246444702,0.33957305550575256,2.5942115783691406
14,2.750180721282959,0.3360663056373596,2.414114475250244
15,2.5579171180725098,0.33495673537254333,2.2229604721069336
16,2.296268939971924,0.3237714171409607,1.9724974632263184
17,2.0805723667144775,0.3143385350704193,1.766234040260315
18,1.9629184007644653,0.3039017915725708,1.659016489982605
19,1.794697880744934,0.29619619250297546,1.4985017776489258
20,1.6613878011703491,0.2923958897590637,1.3689919710159302
21,1.5360435247421265,0.2878269553184509,1.248216152191162
22,1.4699559211730957,0.28416886925697327,1.185787558555603
23,1.3963205814361572,0.28357401490211487,1.1127463579177856
24,1.3355282545089722,0.2791672348976135,1.0563613176345825
25,1.2516783475875854,0.27511829137802124,0.976560115814209
26,1.2053123712539673,0.2725350260734558,0.932777464389801
27,1.1810604333877563,0.2709418833255768,0.9101187586784363
28,1.160516381263733,0.2712140679359436,0.8893024325370789
29,1.136113166809082,0.2684068977832794,0.8677060604095459
30,1.107370376586914,0.26816585659980774,0.8392046093940735
31,1.0837407112121582,0.26684629917144775,0.8168944716453552
32,1.0578854084014893,0.26503121852874756,0.7928541898727417
33,1.0224169492721558,0.2634942829608917,0.7589224576950073
34,0.9960619211196899,0.2598477005958557,0.736214280128479
35,0.9762903451919556,0.2582629919052124,0.7180272936820984
36,0.9671459794044495,0.2563651204109192,0.7107807397842407
37,0.9575053453445435,0.2554338872432709,0.7020715475082397
38,0.9391157031059265,0.25343215465545654,0.6856834888458252
39,0.9285318851470947,0.25125858187675476,0.6772732138633728
40,0.9253602623939514,0.25029903650283813,0.6750612258911133
41,0.9138519763946533,0.2501947581768036,0.6636570692062378
42,0.8966831564903259,0.2494909167289734,0.6471925377845764
43,0.895820140838623,0.24868956208229065,0.6471304297447205
44,0.8867882490158081,0.24770554900169373,0.6390826106071472
45,0.8740951418876648,0.24640455842018127,0.6276904344558716
46,0.8608657717704773,0.24543002247810364,0.6154357194900513
47,0.8538062572479248,0.24443620443344116,0.6093699336051941
48,0.856895923614502,0.24492529034614563,0.6119706034660339
49,0.8574608564376831,0.24398858845233917,0.6134724617004395
