,loss,reconstruction_loss,vqvae_loss
0,0.9983909130096436,0.9973854422569275,0.0010054557351395488
1,1.002933144569397,1.0028939247131348,3.952551924157888e-05
2,1.0032645463943481,1.0029733180999756,0.0002913838834501803
3,2.6000311374664307,0.9479609727859497,1.6520698070526123
4,7.087698936462402,0.7504340410232544,6.337264537811279
5,2.202418804168701,0.6705780029296875,1.5318406820297241
6,1.7703276872634888,0.6685263514518738,1.1018011569976807
7,1.5283443927764893,0.6254525780677795,0.9028922915458679
8,1.4023929834365845,0.48389726877212524,0.9184960126876831
9,1.1647323369979858,0.3679209351539612,0.7968112230300903
10,0.9190268516540527,0.3282095491886139,0.5908173322677612
11,0.7942522764205933,0.30799853801727295,0.4862537682056427
12,0.7627390027046204,0.2949424684047699,0.4677966237068176
13,0.7390791773796082,0.28726181387901306,0.4518173933029175
14,0.6827514171600342,0.27661824226379395,0.4061332643032074
15,0.6388729810714722,0.2672977149486542,0.3715752065181732
16,0.6116112470626831,0.2574459910392761,0.35416537523269653
17,0.6021611094474792,0.2516914904117584,0.35046958923339844
18,0.5814301371574402,0.24364390969276428,0.3377862572669983
19,0.5535239577293396,0.23783795535564423,0.31568583846092224
20,0.5354530215263367,0.2333374172449112,0.30211564898490906
21,0.5149193406105042,0.2291519194841385,0.2857673764228821
22,0.49165764451026917,0.22413508594036102,0.26752257347106934
23,0.47226381301879883,0.21842680871486664,0.2538369596004486
24,0.45867693424224854,0.21425265073776245,0.24442431330680847
25,0.44141802191734314,0.2121027708053589,0.22931525111198425
26,0.42703452706336975,0.20906856656074524,0.21796606481075287
27,0.4182640314102173,0.20597097277641296,0.21229302883148193
28,0.41071876883506775,0.20346413552761078,0.20725469291210175
29,0.4071429371833801,0.20113278925418854,0.20601022243499756
30,0.4047423303127289,0.19936126470565796,0.20538105070590973
31,0.39803916215896606,0.19680063426494598,0.2012384831905365
32,0.3948248326778412,0.19488674402236938,0.1999380886554718
33,0.3927899897098541,0.19414058327674866,0.1986495703458786
34,0.3925706446170807,0.19251227378845215,0.20005841553211212
35,0.3896307051181793,0.19108623266220093,0.19854450225830078
36,0.3870123028755188,0.18986837565898895,0.19714398682117462
37,0.3839009702205658,0.18804018199443817,0.19586093723773956
38,0.3816322386264801,0.1870318055152893,0.1946004331111908
39,0.38151484727859497,0.1873362511396408,0.19417858123779297
40,0.3824652433395386,0.18659915030002594,0.19586604833602905
41,0.38141879439353943,0.1853971630334854,0.19602163136005402
42,0.3830995261669159,0.1855790913105011,0.1975204050540924
43,0.38205188512802124,0.18453899025917053,0.1975128948688507
44,0.3831089735031128,0.18504871428012848,0.1980603188276291
