,loss,reconstruction_loss,vqvae_loss
0,1.6001707315444946,0.953755259513855,0.646415650844574
1,1.7930819988250732,0.8561038374900818,0.936977744102478
2,4.061358451843262,0.7324665188789368,3.3288917541503906
3,3.5870842933654785,0.6909412145614624,2.89614200592041
4,2.064647674560547,0.5573487281799316,1.5072987079620361
5,1.2081950902938843,0.3858478367328644,0.8223471641540527
6,0.9775643348693848,0.3245128393173218,0.653051495552063
7,0.8891944289207458,0.30360859632492065,0.58558589220047
8,0.8242915868759155,0.2912154793739319,0.5330761671066284
9,0.7431424856185913,0.2790588438510895,0.4640834629535675
10,0.6942520141601562,0.2680284082889557,0.4262235760688782
11,0.6739827394485474,0.2632535696029663,0.41072919964790344
12,0.6371987462043762,0.25797173380851746,0.3792269825935364
13,0.5913940072059631,0.25343406200408936,0.3379599153995514
14,0.5749762058258057,0.25279441475868225,0.32218167185783386
15,0.5567294955253601,0.24600434303283691,0.31072527170181274
16,0.542418360710144,0.24335123598575592,0.29906731843948364
17,0.5361691117286682,0.2416847050189972,0.29448455572128296
18,0.5308360457420349,0.2395063042640686,0.2913297414779663
19,0.523916482925415,0.237234964966774,0.28668156266212463
20,0.5207564234733582,0.23606960475444794,0.2846868634223938
21,0.517661452293396,0.2332056313753128,0.2844558358192444
22,0.5105699300765991,0.23186807334423065,0.2787018418312073
23,0.5148400068283081,0.23590487241744995,0.27893510460853577
24,0.4958324432373047,0.22816413640975952,0.2676682472229004
25,0.4951518774032593,0.22677204012870789,0.2683798670768738
26,0.4933381676673889,0.2248566895723343,0.2684815227985382
27,0.488910973072052,0.22354403138160706,0.26536694169044495
28,0.4906077980995178,0.2218366414308548,0.2687712013721466
29,0.4884619414806366,0.22082635760307312,0.2676355242729187
30,0.48616841435432434,0.21920080482959747,0.2669675648212433
31,0.4826074540615082,0.21747754514217377,0.26512986421585083
32,0.48637065291404724,0.21800477802753448,0.26836588978767395
33,0.4785724878311157,0.21634429693222046,0.2622282803058624
34,0.48116159439086914,0.21387821435928345,0.26728349924087524
35,0.48193463683128357,0.21543137729167938,0.2665032744407654
36,0.47196730971336365,0.2119257152080536,0.26004156470298767
37,0.47191816568374634,0.21047069132328033,0.2614474594593048
38,0.47347843647003174,0.211320698261261,0.26215773820877075
39,0.4693605601787567,0.20928125083446503,0.2600793242454529
40,0.4739316999912262,0.20881332457065582,0.26511839032173157
41,0.4757518470287323,0.20771987736225128,0.26803192496299744
42,0.4690892696380615,0.2067999541759491,0.2622893750667572
43,0.4692864716053009,0.20782120525836945,0.26146531105041504
44,0.47057849168777466,0.2049398422241211,0.26563867926597595
45,0.4783288538455963,0.20638684928417206,0.27194204926490784
