,loss,reconstruction_loss,vqvae_loss,style_loss
0,1.488107681274414,0.98857182264328,0.15357491374015808,1.3838434219360352
1,4.139479637145996,0.8583003282546997,2.935574769973755,1.38241708278656
2,3.5387794971466064,0.7546289563179016,2.4385740756988525,1.3823039531707764
3,2.661494731903076,0.7142481803894043,1.6023478507995605,1.379595398902893
4,2.4679360389709473,0.6931235790252686,1.4308230876922607,1.3759565353393555
5,1.9729588031768799,0.6770283579826355,0.9526222944259644,1.373232126235962
6,1.6674292087554932,0.6571045517921448,0.6676390171051025,1.3707419633865356
7,1.6887270212173462,0.652812659740448,0.6941503286361694,1.3670555353164673
8,1.7109501361846924,0.6512371301651001,0.7187626957893372,1.3638010025024414
9,1.521159052848816,0.6421176195144653,0.5384935736656189,1.3621907234191895
10,1.449350118637085,0.6357428431510925,0.4737180769443512,1.359558343887329
11,1.3532700538635254,0.6339818835258484,0.3799544870853424,1.3573343753814697
12,1.3149468898773193,0.6275531649589539,0.34845981001853943,1.3557356595993042
13,1.2933396100997925,0.6177145838737488,0.3370344042778015,1.3543627262115479
14,1.2675960063934326,0.5951744914054871,0.33401066064834595,1.3536428213119507
15,1.3065942525863647,0.45898211002349854,0.5094975233078003,1.3524577617645264
16,1.2767245769500732,0.33564266562461853,0.6029868125915527,1.3523800373077393
17,1.2311593294143677,0.3073517680168152,0.5859970450401306,1.3512420654296875
18,1.251562476158142,0.2919048070907593,0.621929943561554,1.3509105443954468
19,1.220686435699463,0.2811502516269684,0.6019123196601868,1.3504948616027832
20,1.1544299125671387,0.27094605565071106,0.5461685061454773,1.3492623567581177
21,1.105886697769165,0.2652149200439453,0.5034857392311096,1.3487443923950195
22,1.0634382963180542,0.25758105516433716,0.4689181447029114,1.347756266593933
23,1.0327067375183105,0.25383904576301575,0.44213157892227173,1.3469438552856445
24,0.9973544478416443,0.24901838600635529,0.4116886854171753,1.3465903997421265
25,0.9708810448646545,0.24675898253917694,0.3877013325691223,1.3456841707229614
26,0.9442502856254578,0.24255108833312988,0.3652414381504059,1.3458307981491089
27,0.9261693358421326,0.23930269479751587,0.3508230745792389,1.3441749811172485
28,0.9132524728775024,0.23735836148262024,0.33994877338409424,1.3437820672988892
29,0.9077714085578918,0.23689524829387665,0.33483782410621643,1.3441534042358398
30,0.9116182923316956,0.2348901480436325,0.3408432602882385,1.3435393571853638
31,0.8960766196250916,0.2334432303905487,0.32652029395103455,1.34445321559906
32,0.8852217793464661,0.23174907267093658,0.3176145851612091,1.3434323072433472
33,0.8756378293037415,0.2308521270751953,0.3092486262321472,1.3421484231948853
34,0.8745810389518738,0.22960232198238373,0.3092826306819916,1.3427842855453491
35,0.8576847314834595,0.22768229246139526,0.2940371632575989,1.3438615798950195
36,0.8527442216873169,0.2261395901441574,0.29113253951072693,1.341888666152954
37,0.843034565448761,0.22519031167030334,0.28241464495658875,1.3417185544967651
38,0.8415541648864746,0.22320228815078735,0.28290337324142456,1.3417932987213135
39,0.8349085450172424,0.22331342101097107,0.27621158957481384,1.3415346145629883
40,0.8306440711021423,0.22209203243255615,0.2730972468852997,1.3418184518814087
41,0.8229159712791443,0.22162994742393494,0.2660764157772064,1.3408383131027222
42,0.8196247816085815,0.21900677680969238,0.26552870869636536,1.3403571844100952
43,0.8237607479095459,0.2192714959383011,0.26937681436538696,1.3404499292373657
44,0.8507055044174194,0.2183745801448822,0.29713940620422363,1.340765357017517
45,0.8243613243103027,0.21777571737766266,0.27155637741088867,1.34011709690094
