,loss,reconstruction_loss,vqvae_loss,style_loss
0,2.7396557331085205,1.0014344453811646,0.008351285941898823,1.383895993232727
1,2.735513687133789,0.999424397945404,0.012186474166810513,1.3791223764419556
2,2.7312469482421875,1.0018589496612549,0.011067965999245644,1.3746559619903564
3,2.7348756790161133,1.000346302986145,0.02004258520901203,1.3715898990631104
4,2.7328898906707764,1.0000615119934082,0.023981036618351936,1.3670780658721924
5,2.725698709487915,0.9995839595794678,0.023896485567092896,1.3617743253707886
6,2.7237682342529297,1.001708984375,0.025608129799365997,1.3571608066558838
7,2.7152090072631836,0.9993165135383606,0.023642368614673615,1.353800654411316
8,2.7171671390533447,1.0028436183929443,0.02599046193063259,1.3506661653518677
9,2.714233875274658,1.0018004179000854,0.026430394500494003,1.3488019704818726
10,2.71095871925354,1.0015326738357544,0.030803106725215912,1.3428983688354492
11,2.7055318355560303,0.9989567399024963,0.03394021466374397,1.3381081819534302
12,2.7008750438690186,0.9993134140968323,0.031103426590561867,1.336366891860962
13,2.697321653366089,0.9992137551307678,0.03163239359855652,1.3331806659698486
14,2.6985559463500977,0.9980419278144836,0.03848102688789368,1.3296270370483398
15,2.698072910308838,0.9988590478897095,0.041986122727394104,1.3257818222045898
16,2.697108745574951,1.003940224647522,0.041564103215932846,1.3212834596633911
17,2.689600706100464,1.0010885000228882,0.04001353681087494,1.3187992572784424
18,2.6829721927642822,0.9982460737228394,0.03843500092625618,1.317032814025879
19,3.5317790508270264,0.9578490853309631,0.907089352607727,1.3334723711013794
20,3.4642856121063232,0.766843855381012,1.0127290487289429,1.347769856452942
21,3.356170415878296,0.6881645917892456,0.9644931554794312,1.3628102540969849
22,2.6037278175354004,0.557746946811676,0.3329905867576599,1.3703919649124146
23,2.9820308685302734,0.4380130171775818,0.8334142565727234,1.3684829473495483
24,2.977473020553589,0.3911937177181244,0.8748412728309631,1.3691502809524536
25,2.8287737369537354,0.37593984603881836,0.7431046962738037,1.3677828311920166
26,2.7378785610198975,0.3680152893066406,0.6605162024497986,1.3674776554107666
27,2.7105894088745117,0.3568907678127289,0.64421546459198,1.3675864934921265
28,2.6902642250061035,0.3474200665950775,0.6343875527381897,1.3667658567428589
29,2.63053560256958,0.3391907513141632,0.582301914691925,1.3672345876693726
30,2.573920965194702,0.3311309814453125,0.533740758895874,1.3672397136688232
31,2.548959732055664,0.3281477689743042,0.5116040706634521,1.367365837097168
32,2.5998117923736572,0.3212408423423767,0.5699429512023926,1.366902232170105
33,2.7161881923675537,0.3185029923915863,0.687268078327179,1.3683334589004517
34,2.723633289337158,0.3132563531398773,0.7018665075302124,1.3668087720870972
